Date,Time,kWh Forn,kWh Rec,kVARh Forn,kVARh Rec,Vll an mean,Vll bn mean,Vll cn mean,Ia mean,Ib mean,Ic mean,kWh FornCP,kWh RecCP,kVARh FornCP,kVARh RecCP
3/12/14,07:45:00000,637178467,0,0,134365265,38755089844,35373417969,40285042969,67843636,66444725,71340897,637178467,0,0,134365265
3/12/14,07:50:00000,647923096,0,0,127847198,38718917969,35354828125,40225632813,68919235,67150520,72642082,647923096,0,0,127847198
3/12/14,07:55:00000,655346680,0,0,123518990,38678371094,35417515625,40120558594,69751366,67652390,73437355,655346680,0,0,123518990
3/12/14,08:00:00000,656688049,0,0,122079216,38788230469,35187148438,40020675781,70064018,67806221,73755455,656688049,0,0,122079216
3/12/14,08:05:00000,669324463,0,0,115337418,38717554688,35213148438,40021246094,71422211,68964005,74835686,669324463,0,0,115337418
3/12/14,08:10:00000,679203064,0,0,109551025,38697277344,35076031250,40025644531,72610199,69764008,75914253,679203064,0,0,109551025
3/12/14,08:15:00000,689198669,0,0,103458725,38576300781,35489421875,40045324219,73152306,70496132,76781769,689198669,0,0,103458725
3/12/14,08:20:00000,696494446,0,0,99995171,38262386719,35210191406,40017816406,74253349,71792847,77730133,696494446,0,0,99995171
3/12/14,08:25:00000,700977356,0,0,97237740,38429523438,35095261719,39981824219,74665390,72478668,77917679,700977356,0,0,97237740
3/12/14,08:30:00000,702452637,0,0,96943588,38258726563,34977304688,40012496094,74978233,72858147,78180946,702452637,0,0,96943588
3/12/14,08:35:00000,717095215,0,0,84863846,38832925781,35361601563,39897195313,75684372,73546463,79215973,717095215,0,0,84863846
3/12/14,08:40:00000,721856262,0,0,82127815,38452257813,34882125000,39859734375,76572456,74314293,80881783,721856262,0,0,82127815
3/12/14,08:45:00000,727496033,0,0,78318695,38405273438,35184273438,39868703125,76787224,74839676,81192574,727496033,0,0,78318695
3/12/14,08:50:00000,734472778,0,0,74767845,38671269531,34792609375,39834285156,77509460,75598946,82268623,734472778,0,0,74767845
3/12/14,08:55:00000,732933899,0,0,77358978,38069093750,34411488281,39868878906,77933510,76267601,82742012,732933899,0,0,77358978
3/12/14,09:00:00000,739367493,0,0,69686607,38454925781,34690535156,39893011719,78215675,76238457,82771400,739367554,0,0,69686607
3/12/14,09:05:00000,755394531,0,0,53582520,38746140625,35191605469,40792300781,78716331,76745819,82877182,755394531,0,0,53582520
3/12/14,09:10:00000,769205566,0,0,44921394,39288285156,35615078125,41428222656,79045219,77390472,82669357,769205566,0,0,44921394
3/12/14,09:15:00000,782845215,0,0,34278172,39459308594,36273582031,41414167969,79763855,78029434,83547218,782845215,0,0,34278172
3/12/14,09:20:00000,785872070,0,0,34421646,39838273438,35737019531,41468078125,80401787,78332474,83863655,785872070,0,0,34421646
3/12/14,09:25:00000,787621643,0,0,35358910,39771015625,35720699219,41427496094,80778786,78600784,83990097,787621643,0,0,35358910
3/12/14,09:30:00000,798363770,0,0,29792870,39477292969,35758300781,41399507813,81983200,79853859,85330589,798363770,0,0,29792870
3/12/14,09:35:00000,806332214,0,0,24646215,39351011719,36193031250,41368644531,82537399,80353546,85972351,806332214,0,0,24646214
3/12/14,09:40:00000,792214478,0,0,30440786,39423351563,36058218750,41372851563,81096901,79300758,84329124,792214478,0,0,30440786
3/12/14,09:45:00000,801929443,0,0,26321712,39262039063,35649152344,41365921875,82445381,80669907,85834808,801929443,0,0,26321712
3/12/14,09:50:00000,800074402,0,0,26582384,39061710938,35597351563,41333285156,82373497,80785652,85817680,800074402,0,0,26582384
3/12/14,09:55:00000,808074158,0,0,21798885,38991421875,35683734375,41279316406,83150726,81593285,86712440,808074158,0,0,21798885
3/12/14,10:00:00000,818182373,0,0,18119314,38921105469,36117128906,41295222656,83751289,82240082,87679848,818182373,0,0,18119314
3/12/14,10:05:00000,822437500,0,0,14634629,38871550781,36553492188,41305183594,83956085,82419319,87633392,822437500,0,0,14634629
3/12/14,10:10:00000,826732239,0,0,11882643,39024382813,36339578125,41287351563,84457184,82879463,88220245,826732239,0,0,11882643
3/12/14,10:15:00000,821549988,0,0,14091802,38915113281,36304703125,41242738281,84289398,82159973,87881432,821549988,0,0,14091802
3/12/14,10:20:00000,831960815,0,0,9815204,38850121094,36604339844,41230945313,85166328,83114189,88710251,831960815,0,0,9815204
3/12/14,10:25:00000,829845154,0,0,9978090,38777488281,36632363281,41222964844,85167778,82887604,88367996,829845154,0,0,9978090
3/12/14,10:30:00000,833468262,0,0,8432778,38932640625,36300003906,41211570313,85707741,83261162,89045700,833468262,0,0,8432778
3/12/14,10:35:00000,833531921,0,0,8149325,38911214844,36232773438,41211417969,85855324,83388237,88988533,833531921,0,0,8149325
3/12/14,10:40:00000,830042297,0,0,10063921,38764367188,36127808594,41206390625,85547211,83318153,88886726,830042297,0,0,10063921
3/12/14,10:45:00000,833650452,0,0,9558249,38976308594,36224085938,41212500000,85653595,83529793,88997696,833650452,0,0,9558249
3/12/14,10:50:00000,836974670,0,0,8687024,39149902344,36215515625,41210171875,85657372,83820427,89425568,836974670,0,0,8687024
3/12/14,10:55:00000,845148560,0,0,3637202,39378304688,36372867188,41216898438,85879166,84052391,90672424,845148560,0,0,3637202
3/12/14,11:00:00000,835568909,0,0,13972461,39400496094,36602851563,41223585938,84523735,82984703,89656815,835568909,0,0,13972461
3/12/14,11:05:00000,824559570,0,0,20733000,39401457031,36628894531,41308160156,83165817,81996101,88448639,824559570,0,0,20733000
3/12/14,11:10:00000,817171082,0,0,24027328,39283273438,36489093750,41316402344,82739052,81359184,87776199,817171082,0,0,24027328
3/12/14,11:15:00000,819763306,0,0,20719864,39198085938,36435636719,41323898438,83165176,81711830,88011642,819763306,0,0,20719864
3/12/14,11:20:00000,822343628,0,0,18005136,39175964844,36322378906,41328382813,83112236,82234978,88672928,822343628,0,0,18005136
3/12/14,11:25:00000,825774780,0,0,18509842,39099117188,35989742188,41365683594,83901215,82912018,89112679,825774780,0,0,18509842
3/12/14,11:30:00000,831110779,0,0,13900667,39081191406,36237875000,41366589844,84490211,83339157,89098534,831110779,0,0,13900667
3/12/14,11:35:00000,824182983,0,0,14774704,39326011719,36384296875,41373906250,83678391,82043030,88157089,824182983,0,0,14774704
3/12/14,11:40:00000,827790710,0,0,13785805,39489992188,36178105469,41377886719,83957588,82400604,88779739,827790710,0,0,13785805
3/12/14,11:45:00000,822373901,0,0,17212717,39514433594,36459906250,41379875000,83146103,81553413,88075661,822373901,0,0,17212717
3/12/14,11:50:00000,826879578,0,0,17024035,39684730469,36356523438,41368941406,83592445,82187897,88284653,826879578,0,0,17024035
3/12/14,11:55:00000,830928650,0,0,16293123,40118289063,36535554688,41360906250,83866234,82111664,87995087,830928711,0,0,16293123
3/12/14,12:00:00000,832301453,0,0,14005345,40225593750,36642941406,41373484375,83993622,82099541,87777130,832301453,0,0,14005345
3/12/14,12:05:00000,837717957,0,0,12004251,39863292969,36866554688,41397941406,84709984,82563011,88400909,837717957,0,0,12004251
3/12/14,12:10:00000,828908508,0,0,17928373,39454464844,36915375000,41402242188,83980698,81978226,87798630,828908508,0,0,17928373
3/12/14,12:15:00000,831877930,0,0,16227091,39597398438,37074128906,41471914063,83927956,82184952,87752457,831877930,0,0,16227091
3/12/14,12:20:00000,831644775,0,0,16034521,39596128906,37143648438,41525648438,83763908,81938179,87828423,831644775,0,0,16034521
3/12/14,12:25:00000,826582092,0,0,19317890,39604335938,36948917969,41526394531,83632797,81456902,87325546,826582092,0,0,19317890
3/12/14,12:30:00000,831981873,0,0,25341599,38775632813,36402375000,40767898438,85850388,83637238,89249084,831981873,0,0,25341599
3/12/14,12:35:00000,834981140,0,0,22159012,38728703125,36501207031,40698332031,86025749,83957458,89686859,834981140,0,0,22159012
3/12/14,12:40:00000,832714783,0,0,22905230,38730648438,36433773438,40597781250,85913765,84130295,89324036,832714783,0,0,22905230
3/12/14,12:45:00000,843409485,0,0,17305452,38838851563,36531238281,40654250000,86865028,84872864,90329208,843409485,0,0,17305452
3/12/14,12:50:00000,839590210,0,0,20646608,38763554688,36635613281,40645015625,86549934,84218842,90053169,839590210,0,0,20646608
3/12/14,12:55:00000,834090637,0,0,23029383,38605335938,36729367188,40654035156,85987457,83912323,89341057,834090637,0,0,23029383
3/12/14,13:00:00000,836639099,0,0,22254932,38534398438,36763906250,40624773438,86290550,84138519,89742416,836639099,0,0,22254932
3/12/14,13:05:00000,855619080,0,2817309,5546779,38511195313,36974558594,40595640625,87923447,86220451,91494385,855619080,0,2817309,5546779
3/12/14,13:10:00000,876483093,0,10878667,0,38728695313,36831871094,40602769531,89879860,88602501,93509132,876483093,0,10878667,0
3/12/14,13:15:00000,880834778,0,12211911,0,38887519531,36501855469,40570605469,90515366,89383591,94003502,880834778,0,12211911,0
3/12/14,13:20:00000,881983032,0,18670557,0,38808457031,36677812500,40557324219,90183083,89716042,94198761,881983032,0,18670557,0
3/12/14,13:25:00000,899185059,0,30845695,0,38942464844,36717214844,40508621094,92295776,90825127,96062073,899185059,0,30845695,0
3/12/14,13:30:00000,906431091,0,33999153,0,38933042969,36537781250,40511148438,93334229,91683838,96927826,906431091,0,33999153,0
3/12/14,13:35:00000,907828918,0,32855083,0,38991300781,36428453125,40512078125,93540092,92033226,96924873,907828918,0,32855083,0
3/12/14,13:40:00000,914482544,0,36126133,0,38812410156,36467578125,40509371094,94490700,92815643,97594490,914482544,0,36126133,0
3/12/14,13:45:00000,930549805,0,45317799,0,38806015625,36592648438,40490734375,96217476,94216690,99289619,930549805,0,45317799,0
3/12/14,13:50:00000,920482117,0,40514900,0,38685152344,36491902344,40471707031,95434303,93204514,98472237,920482117,0,40514900,0
3/12/14,13:55:00000,927512878,0,44781101,0,38671015625,36347171875,40457867188,96371689,94021477,99403473,927512878,0,44781101,0
3/12/14,14:00:00000,928096741,0,44160923,0,38801570313,36372906250,40455929688,96086510,94252769,99291153,928096741,0,44160923,0
3/12/14,14:05:00000,942758240,0,52564823,0,38652308594,36365000000,40350535156,97766022,95957993,101271713,942758240,0,52564823,0
3/12/14,14:10:00000,946803955,0,55810413,0,38506218750,36485632813,40292988281,97923988,96914185,101694733,946803955,0,55810413,0
3/12/14,14:15:00000,943214905,0,58217777,0,38754816406,36447656250,40273390625,96878616,97419678,100831841,943214905,0,58217777,0
3/12/14,14:20:00000,955374695,0,63006977,0,38669359375,36859257813,40287644531,98001816,98293480,101767578,955374695,0,63006977,0
3/12/14,14:25:00000,958267151,0,64302132,0,38830171875,37070109375,40330171875,98020714,98136093,101753349,958267151,0,64302132,0
3/12/14,14:30:00000,954505249,0,65088921,0,39029988281,37032214844,40339859375,97298172,97612213,101451202,954505249,0,65088921,0
3/12/14,14:35:00000,950005676,0,56393345,0,38808507813,36773421875,40317070313,97316200,97378326,101366638,950005737,0,56393345,0
3/12/14,14:40:00000,941824097,0,50975903,0,38497531250,36416671875,40263097656,97135307,97147690,100983818,941824097,0,50975903,0
3/12/14,14:45:00000,943680542,0,54643665,0,38712226563,36478750000,40376246094,97037025,97136993,100737984,943680542,0,54643665,0
3/12/14,14:50:00000,934319763,0,48440163,0,38832128906,36367054688,40431921875,96066086,96191551,99498146,934319763,0,48440163,0
3/12/14,14:55:00000,930215210,0,45308750,0,38846003906,36262761719,40328691406,95919891,95819481,99191917,930215210,0,45308750,0
3/12/14,15:00:00000,938881042,0,50870029,0,38842238281,36554535156,40283574219,96275780,96810432,100054031,938881042,0,50870029,0
3/12/14,15:05:00000,938503540,0,47341080,0,38821953125,36738167969,40285359375,96025024,96517967,100011742,938503540,0,47341080,0
3/12/14,15:10:00000,941680359,0,46238220,0,38831222656,36861203125,40260457031,96373466,96875656,100014748,941680359,0,46238220,0
3/12/14,15:15:00000,933866699,0,39278885,0,38820648438,36924574219,40291320313,95417351,96086891,99041519,933866699,0,39278885,0
3/12/14,15:20:00000,926244568,0,32782925,0,38914601563,37243085938,40335867188,94294243,94694450,97916801,926244568,0,32782925,0
3/12/14,15:25:00000,912924377,0,20070417,0,38944972656,37266019531,40426582031,92891800,93058281,96384010,912924377,0,20070417,0
3/12/14,15:30:00000,906940308,0,18498272,0,39401710938,37817417969,40921238281,90984909,91142647,94803108,906940369,0,18498272,0
3/12/14,15:35:00000,898171326,0,11258333,0,39791566406,38238210938,41225253906,89544350,88866554,93173714,898171326,0,11258333,0
3/12/14,15:40:00000,894987793,0,10060372,0,39647703125,38383585938,41223746094,89219086,88602211,92770805,894987793,0,10060372,0
3/12/14,15:45:00000,888760986,0,7274719,0,39686406250,38738667969,41226058594,88168655,87603584,91994354,888760986,0,7274719,0
3/12/14,15:50:00000,884903687,0,2994891,0,39890261719,38875070313,41435664063,87553230,86516106,91334587,884903687,0,2994891,0
3/12/14,15:55:00000,884521423,0,1481864,1,39780527344,38885101563,41369398438,87491692,86560120,91612495,884521423,0,1481864,1
3/12/14,16:00:00000,884077026,0,1598042,1,39840257813,39039589844,41331867188,87346817,86455704,91291786,884077026,0,1598042,1
3/12/14,16:05:00000,891163879,0,7977083,0,40033382813,39325187500,41457371094,87763519,86503288,91580406,891163879,0,7977083,0
3/12/14,16:10:00000,890995117,0,6792738,0,39898921875,39370101563,41427781250,87752953,86511635,91779762,890995117,0,6792738,0
3/12/14,16:15:00000,887237122,0,2649499,0,39838750000,39285992188,41390480469,87599678,86245918,91462624,887237122,0,2649499,0
3/12/14,16:20:00000,881102234,0,0,3844641,39875527344,39336707031,41386132813,86846840,85703918,90756409,881102234,0,0,3844641
3/12/14,16:25:00000,877980408,0,0,8071631,39783316406,39484675781,41378156250,86478996,85240211,90527519,877980408,0,0,8071631
3/12/14,16:30:00000,878710449,0,0,11179717,39766996094,39350035156,41364140625,86555733,85312393,90997894,878710449,0,0,11179717
3/12/14,16:35:00000,874436829,0,0,13523136,39441773438,39183304688,41226898438,86638184,85256950,91054306,874436829,0,0,13523136
3/12/14,16:40:00000,864685242,0,0,19805765,39365917969,39007089844,41197750000,85879532,84462982,90356003,864685242,0,0,19805765
3/12/14,16:45:00000,861500183,0,0,20151979,39410722656,38946128906,41206312500,85573647,84048538,90151802,861500183,0,0,20151979
3/12/14,16:50:00000,860533813,0,0,22510166,39480605469,38955000000,41249476563,85411804,83787979,90056129,860533813,0,0,22510166
3/12/14,16:55:00000,858095459,0,0,24230562,39350863281,39254699219,41275789063,85081490,83141891,89803246,858095459,0,0,24230562
3/12/14,17:00:00000,847365173,0,0,31661503,39385847656,39242152344,41341222656,83875916,82244736,88586227,847365173,0,0,31661503
3/12/14,17:05:00000,833465088,0,0,45020885,39427179688,39081187500,41405437500,82460335,81073738,87363930,833465088,0,0,45020885
3/12/14,17:10:00000,827948608,0,0,50404381,39491878906,39105246094,41438339844,81910240,80505440,86661156,827948608,0,0,50404381
3/12/14,17:15:00000,830912415,0,0,48140289,39682585938,39184605469,41463835938,81971436,80589233,86757370,830912415,0,0,48140285
3/12/14,17:20:00000,832907837,0,0,49929955,39709542969,39112578125,41559808594,82291672,80619194,86945518,832907837,0,0,49929955
3/12/14,17:25:00000,827875793,0,0,56875454,39576457031,38855699219,41481769531,82175461,80644264,86689781,827875793,0,0,56875454
3/12/14,17:30:00000,821406250,0,0,71072220,38968664063,38067660156,40869070313,82948967,81676331,87539299,821406250,0,0,71072220
3/12/14,17:35:00000,811263123,0,0,77359383,38891089844,37977359375,40888960938,82068008,80923027,86598557,811263123,0,0,77359383
3/12/14,17:40:00000,812525940,0,0,76953056,38926660156,37907484375,40963683594,82204498,81188751,86518593,812525940,0,0,76953056
3/12/14,17:45:00000,812251770,0,0,77401566,39019101563,38017421875,41022242188,82165199,80790459,86291565,812251770,0,0,77401566
3/12/14,17:50:00000,814032898,0,0,79143944,39236394531,37842601563,41028414063,82608795,80835098,86343185,814032898,0,0,79143944
3/12/14,17:55:00000,805683044,0,0,90031113,38907238281,37633789063,40912789063,82422630,80526901,86010994,805683044,0,0,90031113
3/12/14,18:00:00000,802214539,0,0,94585976,38926179688,37737007813,40946214844,82035004,80005272,85671684,802214539,0,0,94585976
3/12/14,18:05:00000,800155762,0,0,97115814,38850093750,37771921875,40960230469,81889473,79765160,85565964,800155762,0,0,97115814
3/12/14,18:10:00000,805077393,0,0,98161163,38870660156,37706738281,40955375000,82491768,80243576,86143379,805077393,0,0,98161163
3/12/14,18:15:00000,809438721,0,0,102118195,38824550781,37538183594,40899054688,83020737,81128723,86846344,809438721,0,0,102118195
3/12/14,18:20:00000,829924377,0,0,97841797,38856921875,37472746094,40803742188,85042755,83323860,89031921,829924377,0,0,97841797
3/12/14,18:25:00000,856484253,0,0,83322243,38772804688,37454957031,40787296875,87817017,85756233,91746712,856484253,0,0,83322243
3/12/14,18:30:00000,892174805,0,0,51249466,38501601563,37348949219,40605761719,91452087,89503677,95870186,892174805,0,0,51249466
3/12/14,18:35:00000,924774048,0,0,32574692,38566613281,37488394531,40585800781,94511551,92741608,98895073,924774048,0,0,32574692
3/12/14,18:40:00000,974563965,0,18662878,3931011,39288941406,37663488281,41046917969,98944626,96373177,102687126,974563965,0,18662878,3931011
3/12/14,18:45:00000,1012268127,0,22652380,0,39555437500,37995535156,41318640625,102168800,99277321,105789215,1012268127,0,22652380,0
3/12/14,18:50:00000,1029722046,0,26846773,0,39401761719,38234058594,41328164063,103801498,100980690,107445854,1029722046,0,26846773,0
3/12/14,18:55:00000,1042889893,0,27755276,0,39462398438,38057355469,41341898438,105125298,102479980,108978470,1042889893,0,27755276,0
3/12/14,19:00:00000,1052657715,0,30914694,0,39519960938,38063714844,41361214844,106181259,103347740,109813179,1052657715,0,30914694,0
3/12/14,19:05:00000,1057999512,0,31813560,0,39536582031,37966496094,41368183594,106816811,103786819,110596344,1057999512,0,31813560,0
3/12/14,19:10:00000,1056813965,0,29124815,0,39466519531,37835015625,41340535156,106820976,103723633,110935303,1056813965,0,29124815,0
3/12/14,19:15:00000,1065297974,0,32846539,0,39337191406,38011488281,41300328125,107791618,104533127,111633385,1065297974,0,32846539,0
3/12/14,19:20:00000,1061434326,0,30342321,0,39287625000,38208195313,41317312500,107028442,104050865,111192825,1061434326,0,30342321,0
3/12/14,19:25:00000,1057714233,0,27147722,0,39324246094,38139585938,41308871094,106558121,103922401,110792419,1057714233,0,27147722,0
3/12/14,19:30:00000,1051797241,0,23326817,0,39354851563,38000039063,41307574219,106107567,103326584,110358475,1051797241,0,23326817,0
3/12/14,19:35:00000,1052334839,0,23322969,0,39293261719,38057863281,41317363281,106180290,103466759,110255974,1052334839,0,23322969,0
3/12/14,19:40:00000,1051812744,0,23076679,0,39310277344,38094636719,41332156250,105975235,103514114,110071014,1051812744,0,23076679,0
3/12/14,19:45:00000,1043568359,0,17146738,0,39300765625,38151691406,41420941406,105076576,102291725,109275429,1043568359,0,17146738,0
3/12/14,19:50:00000,1036927612,0,13589936,0,39224148438,38055105469,41366777344,104559723,102009254,108667091,1036927612,0,13589936,0
3/12/14,19:55:00000,1038434814,0,12775623,0,39332226563,37932285156,41376335938,104820854,102071968,108847618,1038434814,0,12775623,0
3/12/14,20:00:00000,1036529297,0,9927025,0,39254832031,38058921875,41413972656,104521881,101994141,108360901,1036529297,0,9927025,0
3/12/14,20:05:00000,1039919434,0,11519399,0,39257632813,37864148438,41351175781,105148994,102537567,108949287,1039919434,0,11519399,0
3/12/14,20:10:00000,1028321899,0,5428174,0,39184351563,37728378906,41365019531,104089241,101647362,107921562,1028321899,0,5428174,0
3/12/14,20:15:00000,1030677734,0,7348386,0,39480539063,37961445313,41507652344,103679886,101523705,107403564,1030677734,0,7348386,0
3/12/14,20:20:00000,1025229736,0,3785712,0,39364937500,38022367188,41527492188,103105171,100918434,106988876,1025229736,0,3785712,0
3/12/14,20:25:00000,1005506897,0,0,10686562,38760699219,37162378906,40856898438,102980789,100765503,106965446,1005506897,0,0,10686562
3/12/14,20:30:00000,1004097290,0,0,12438579,38714171875,37013035156,40753285156,103102959,100958000,107043182,1004097290,0,0,12438579
3/12/14,20:35:00000,1006046631,0,0,9199529,38576515625,37134250000,40731808594,103435310,101249664,107028473,1006046570,0,0,9199529
3/12/14,20:40:00000,995804565,0,0,16964174,38482421875,37120445313,40753625000,102460922,100334785,106007523,995804565,0,0,16964174
3/12/14,20:45:00000,989731140,0,0,19457848,38626003906,37155820313,40762992188,101493629,99682442,105292099,989731140,0,0,19457848
3/12/14,20:50:00000,998531372,0,0,13282396,38641890625,37549617188,40925988281,101869972,100043213,105628708,998531433,0,0,13282396
3/12/14,20:55:00000,1003743713,0,0,10534852,38826398438,37775906250,41003949219,102015053,100067337,105723686,1003743713,0,0,10534852
3/12/14,21:00:00000,997743225,0,0,12870663,38647398438,37396570313,40906707031,102072388,99665504,106016899,997743225,0,0,12870663
3/12/14,21:05:00000,1005599060,0,0,7241690,38691027344,37450632813,40964246094,102813522,100524406,106400085,1005599060,0,0,7241690
3/12/14,21:10:00000,1004919495,0,0,5207400,38804492188,37336902344,40948894531,102806656,100365036,106420502,1004919495,0,0,5207400
3/12/14,21:15:00000,1008960205,0,0,3088046,38841652344,37712988281,40976218750,102804848,100275192,106475166,1008960205,0,0,3088046
3/12/14,21:20:00000,1007924316,0,0,4151799,38686832031,37590535156,40928671875,102891396,100440720,106782478,1007924316,0,0,4151799
3/12/14,21:25:00000,1002933044,0,0,6624351,38652566406,37478804688,40926992188,102391937,100214088,106418388,1002933044,0,0,6624351
3/12/14,21:30:00000,1003329590,0,0,4026951,38592125000,37673058594,40910765625,102240059,100140999,106381073,1003329590,0,0,4026951
3/12/14,21:35:00000,1003643066,0,0,2091632,38718300781,37558156250,40913917969,102217964,100157341,106504593,1003643066,0,0,2091632
3/12/14,21:40:00000,991797485,0,0,7872119,38766859375,37368824219,40941210938,101123245,99107796,105391449,991797485,0,0,7872119
3/12/14,21:45:00000,992702698,0,0,6581982,38755359375,37525539063,40961695313,101143547,98977753,105277107,992702698,0,0,6581982
3/12/14,21:50:00000,985784363,0,0,10098968,38884984375,37268378906,40947691406,100618889,98513443,104614304,985784363,0,0,10098968
3/12/14,21:55:00000,977322571,0,0,15434739,38818753906,37180761719,40945785156,99687393,97902092,104034843,977322571,0,0,15434739
3/12/14,22:00:00000,971857422,0,0,14567359,38793511719,37340085938,40957531250,99062256,97276299,103160683,971857422,0,0,14567359
3/12/14,22:05:00000,968123413,0,0,15823522,38829859375,37383566406,40962863281,98625603,96731773,102763336,968123413,0,0,15823522
3/12/14,22:10:00000,961515259,0,0,18395073,38729730469,37635148438,40928113281,97754784,96037964,101930687,961515259,0,0,18395073
3/12/14,22:15:00000,958806763,0,0,20391741,38712210938,37493242188,40887863281,97725601,95888451,101819313,958806763,0,0,20391741
3/12/14,22:20:00000,962459961,0,0,14512343,38932777344,37806093750,40903980469,97724274,95713051,101623718,962459961,0,0,14512343
3/12/14,22:25:00000,951754089,0,0,20371248,38749226563,37632128906,40883062500,96936546,95084717,100769897,951754089,0,0,20371248
3/12/14,22:30:00000,954467529,0,0,14525434,39450015625,37528171875,40896714844,96883438,94612083,100710114,954467529,0,0,14525434
3/12/14,22:35:00000,946759094,0,0,17212364,39744328125,37347574219,40843769531,95995941,93944817,99875519,946759094,0,0,17212364
3/12/14,22:40:00000,941559631,0,0,21223511,39542027344,37253964844,40851011719,95686935,93666779,99602936,941559631,0,0,21223511
3/12/14,22:45:00000,939627258,0,0,19190298,39902105469,37271625000,40835054688,95285355,93243492,98988167,939627258,0,0,19190298
3/12/14,22:50:00000,935268921,0,0,18701927,39928328125,37641644531,40833015625,94253525,92644310,98255615,935268921,0,0,18701927
3/12/14,22:55:00000,929709839,0,0,16223936,39933886719,37852628906,40811675781,93381264,91924141,97625092,929709839,0,0,16223936
3/12/14,23:00:00000,917769897,0,0,22546436,39969625000,37741503906,40822835938,92251022,90800896,96484154,917769897,0,0,22546438
3/12/14,23:05:00000,917263672,0,0,22436617,40112101563,37423750000,40857683594,92518158,90848236,96452171,917263672,0,0,22436619
3/12/14,23:10:00000,907665100,0,0,29542728,40013964844,37336753906,40900753906,91847420,89973732,95455788,907665100,0,0,29542728
3/12/14,23:15:00000,903381409,0,0,33035587,39560367188,37509175781,40884902344,91322411,89985764,95294739,903381409,0,0,33035587
3/12/14,23:20:00000,898951843,0,0,33310997,39771730469,37881132813,40912851563,90542236,88929352,94261589,898951843,0,0,33310997
3/12/14,23:25:00000,894189270,0,0,35517609,39968500000,37440320313,40904898438,90236298,88882591,93946228,894189270,0,0,35517609
3/12/14,23:30:00000,886286255,0,0,40628189,39778457031,37533785156,40913070313,89356438,88209824,93330811,886286255,0,0,40628189
3/12/14,23:35:00000,877507813,0,0,44664482,39538632813,37283898438,40918578125,88918289,87600647,92889183,877507813,0,0,44664482
3/12/14,23:40:00000,869754639,0,0,49064186,39624328125,37269078125,40922027344,87920479,86819809,92245888,869754639,0,0,49064186
3/12/14,23:45:00000,868794312,0,0,49090515,39536941406,37520531250,40916164063,87843674,86513336,91858955,868794312,0,0,49090515
3/12/14,23:50:00000,864086487,0,0,50404877,39617000000,37513875000,40901882813,87517113,85828369,91304573,864086487,0,0,50404877
3/12/14,23:55:00000,863935791,0,0,50266090,39316941406,37726425781,40912765625,87662033,85829475,91156136,863935791,0,0,50266090
3/13/14,00:00:00000,857218872,0,0,50221775,39655648438,37691539063,40951332031,86733955,84866943,90316986,857218872,0,0,50221775
3/13/14,00:05:00000,830047302,0,0,60303799,39064730469,37640410156,40951164063,84426781,82917221,87826347,830047302,0,0,60303799
3/13/14,00:10:00000,820400146,0,0,59919327,39304000000,37552109375,40923746094,83402443,81881371,86708565,820400146,0,0,59919327
3/13/14,00:15:00000,818001343,0,0,59811848,39785675781,37343691406,40938191406,82897896,81527321,86366280,818001343,0,0,59811848
3/13/14,00:20:00000,805273010,0,0,67177193,39367957031,37238234375,40925105469,82066437,80475700,85628113,805273010,0,0,67177193
3/13/14,00:25:00000,803708374,0,0,65153351,39541515625,37543898438,40941597656,81549690,80015900,84977203,803708374,0,0,65153351
3/13/14,00:30:00000,801093994,0,0,64632111,39574710938,37608101563,40913261719,81216293,79609665,84745522,801093994,0,0,64632111
3/13/14,00:35:00000,795078186,0,0,67768837,39662214844,37328589844,40916828125,81008949,79217247,84033005,795078186,0,0,67768837
3/13/14,00:40:00000,789141418,0,0,70321915,39968863281,37144921875,40932285156,80062256,78549316,83787865,789141418,0,0,70321915
3/13/14,00:45:00000,790091003,0,0,68145142,40137101563,37297367188,40896578125,79691612,78665596,83711151,790091003,0,0,68145142
3/13/14,00:50:00000,794487061,0,0,62174389,40508707031,37420785156,40895558594,79806137,78739258,83713776,794487061,0,0,62174389
3/13/14,00:55:00000,794713501,0,0,61237396,40276867188,37697820313,40972906250,79743263,78587082,83603783,794713501,0,0,61237396
3/13/14,01:00:00000,791597900,0,0,62216373,40278769531,37817367188,41032753906,79387840,78214867,83006516,791597900,0,0,62216373
3/13/14,01:05:00000,793117310,0,0,63159325,40409515625,37585710938,41052644531,79655762,78369499,83328705,793117310,0,0,63159325
3/13/14,01:10:00000,791678955,0,0,60476505,40691792969,37820917969,41049906250,79294106,77663574,82807709,791678955,0,0,60476509
3/13/14,01:15:00000,785533447,0,0,61872898,40803984375,37811683594,41046687500,78558479,77018913,82217842,785533386,0,0,61872898
3/13/14,01:20:00000,777793274,0,0,67145950,40819941406,37348058594,41032320313,78052940,76697777,81932083,777793274,0,0,67145950
3/13/14,01:25:00000,776772461,0,0,66448021,40803871094,37552886719,41021742188,77809631,76300339,81838394,776772461,0,0,66448021
3/13/14,01:30:00000,777536499,0,0,65165337,40796519531,37808007813,41017152344,77766823,76045654,81759521,777536499,0,0,65165337
3/13/14,01:35:00000,771434143,0,0,67182732,40779671875,37904679688,41006503906,77171104,75609207,80831375,771434143,0,0,67182732
